model,sweep_type,input_tokens_requested,output_tokens_requested,run,elapsed_s,energy_uj,cpu_freq_khz
qwen-coder-1.5b,output_sweep,512,16,1,.000874132,245754383806,400000
qwen-coder-1.5b,output_sweep,512,16,1,1.007189302,245772215792,400000
qwen-coder-1.5b,output_sweep,512,16,1,2.014688173,245799669152,4100041
qwen-coder-1.5b,output_sweep,512,16,1,3.021557565,245827730420,4484512
qwen-coder-1.5b,output_sweep,512,16,1,4.028839392,245855735414,4100041
qwen-coder-1.5b,output_sweep,512,16,1,5.035939642,245883464836,4099958
qwen-coder-1.5b,output_sweep,512,16,1,6.042895275,245911704082,4099958
qwen-coder-1.5b,output_sweep,512,16,2,.000858987,245955645742,400000
qwen-coder-1.5b,output_sweep,512,16,2,1.007159158,245973405523,400000
qwen-coder-1.5b,output_sweep,512,16,2,2.014091388,246000786679,4100000
qwen-coder-1.5b,output_sweep,512,16,2,3.021169369,246028900071,400000
qwen-coder-1.5b,output_sweep,512,16,2,4.028021566,246056419166,400000
qwen-coder-1.5b,output_sweep,512,16,2,5.034415289,246084446133,4094126
qwen-coder-1.5b,output_sweep,512,16,2,6.041627466,246112545731,400000
qwen-coder-1.5b,output_sweep,512,16,3,.000886091,246156334315,400000
qwen-coder-1.5b,output_sweep,512,16,3,1.007085710,246174264201,1210599
qwen-coder-1.5b,output_sweep,512,16,3,2.014060088,246201880646,4100000
qwen-coder-1.5b,output_sweep,512,16,3,3.021150357,246230068379,4100041
qwen-coder-1.5b,output_sweep,512,16,3,4.028312145,246258085459,4132573
qwen-coder-1.5b,output_sweep,512,16,3,5.035709214,246286177367,4100041
qwen-coder-1.5b,output_sweep,512,16,3,6.042291465,246314014331,4100000
qwen-coder-1.5b,output_sweep,512,16,4,.000901461,246377886666,400000
qwen-coder-1.5b,output_sweep,512,16,4,1.007544537,246398877640,400000
qwen-coder-1.5b,output_sweep,512,16,4,2.014611097,246432801991,400000
qwen-coder-1.5b,output_sweep,512,16,4,3.021264714,246467840293,4100000
qwen-coder-1.5b,output_sweep,512,16,4,4.028262322,246503293266,4100000
qwen-coder-1.5b,output_sweep,512,16,4,5.035026132,246539034507,4100000
qwen-coder-1.5b,output_sweep,512,16,4,6.041596239,246571130983,4100000
qwen-coder-1.5b,output_sweep,512,16,4,7.048520192,246597123531,4100000
qwen-coder-1.5b,output_sweep,512,16,5,.000827555,246624304675,400000
qwen-coder-1.5b,output_sweep,512,16,5,1.006737459,246642218447,400000
qwen-coder-1.5b,output_sweep,512,16,5,2.013152376,246673058212,3034726
qwen-coder-1.5b,output_sweep,512,16,5,3.020510727,246701429294,4099958
qwen-coder-1.5b,output_sweep,512,16,5,4.027099583,246730812886,4700424
qwen-coder-1.5b,output_sweep,512,16,5,5.033275974,246775805813,4100000
qwen-coder-1.5b,output_sweep,512,16,5,6.039658996,246805594189,4105875
qwen-coder-1.5b,output_sweep,512,32,1,.000858478,246857300416,400000
qwen-coder-1.5b,output_sweep,512,32,1,1.007055057,246875067583,1561450
qwen-coder-1.5b,output_sweep,512,32,1,2.014176092,246902427132,4100000
qwen-coder-1.5b,output_sweep,512,32,1,3.021051921,246930697140,4081501
qwen-coder-1.5b,output_sweep,512,32,1,4.028057135,246958721665,400000
qwen-coder-1.5b,output_sweep,512,32,1,5.034701797,246987016027,400000
qwen-coder-1.5b,output_sweep,512,32,1,6.041507153,247015232995,400000
qwen-coder-1.5b,output_sweep,512,32,1,7.048581513,247040198019,400000
qwen-coder-1.5b,output_sweep,512,32,2,.000855193,247077541735,400000
qwen-coder-1.5b,output_sweep,512,32,2,1.007194328,247095307558,400000
qwen-coder-1.5b,output_sweep,512,32,2,2.014514050,247122850884,400000
qwen-coder-1.5b,output_sweep,512,32,2,3.021220861,247150846540,400000
qwen-coder-1.5b,output_sweep,512,32,2,4.028127509,247179065462,400000
qwen-coder-1.5b,output_sweep,512,32,2,5.034898083,247207011496,2546396
qwen-coder-1.5b,output_sweep,512,32,2,6.041890215,247235345042,400000
qwen-coder-1.5b,output_sweep,512,32,2,7.049096285,247258784557,400000
qwen-coder-1.5b,output_sweep,512,32,3,.000847287,247296183753,400000
qwen-coder-1.5b,output_sweep,512,32,3,1.007246574,247313809135,400000
qwen-coder-1.5b,output_sweep,512,32,3,2.014145661,247341152754,4100000
qwen-coder-1.5b,output_sweep,512,32,3,3.021350008,247369114719,400000
qwen-coder-1.5b,output_sweep,512,32,3,4.028877489,247397199364,400000
qwen-coder-1.5b,output_sweep,512,32,3,5.035337899,247425702709,400000
qwen-coder-1.5b,output_sweep,512,32,3,6.042527382,247453838318,4100000
qwen-coder-1.5b,output_sweep,512,32,3,7.049088734,247478183287,4100000
qwen-coder-1.5b,output_sweep,512,32,4,.000868375,247513284027,400000
qwen-coder-1.5b,output_sweep,512,32,4,1.007567054,247530843614,400000
qwen-coder-1.5b,output_sweep,512,32,4,2.015086109,247558472999,4100000
qwen-coder-1.5b,output_sweep,512,32,4,3.022086892,247586283841,4100000
qwen-coder-1.5b,output_sweep,512,32,4,4.028705813,247613403339,4100000
qwen-coder-1.5b,output_sweep,512,32,4,5.035431340,247641926032,4099958
qwen-coder-1.5b,output_sweep,512,32,4,6.042016784,247669492734,4100000
qwen-coder-1.5b,output_sweep,512,32,4,7.048677220,247693556820,4099951
qwen-coder-1.5b,output_sweep,512,32,5,.000866369,247731464011,400000
qwen-coder-1.5b,output_sweep,512,32,5,1.006863441,247749327918,1490395
qwen-coder-1.5b,output_sweep,512,32,5,2.013777658,247776052581,4099958
qwen-coder-1.5b,output_sweep,512,32,5,3.020549062,247804137287,4100000
qwen-coder-1.5b,output_sweep,512,32,5,4.028073631,247832449043,4100000
qwen-coder-1.5b,output_sweep,512,32,5,5.034850652,247860733883,3689148
qwen-coder-1.5b,output_sweep,512,32,5,6.041828503,247888600388,4100041
qwen-coder-1.5b,output_sweep,512,32,5,7.048715139,247913127791,400000
qwen-coder-1.5b,output_sweep,512,64,1,.000855821,247954138490,400000
qwen-coder-1.5b,output_sweep,512,64,1,1.006956861,247971720049,400000
qwen-coder-1.5b,output_sweep,512,64,1,2.014417886,247999209663,4099958
qwen-coder-1.5b,output_sweep,512,64,1,3.021108063,248027286984,4100000
qwen-coder-1.5b,output_sweep,512,64,1,4.028034373,248054928698,4099958
qwen-coder-1.5b,output_sweep,512,64,1,5.034839376,248083247229,4100041
qwen-coder-1.5b,output_sweep,512,64,1,6.041510396,248111222926,4106949
qwen-coder-1.5b,output_sweep,512,64,1,7.048226692,248135405970,400000
qwen-coder-1.5b,output_sweep,512,64,1,8.055476283,248159775048,4098581
qwen-coder-1.5b,output_sweep,512,64,1,9.062345198,248183396509,783661
qwen-coder-1.5b,output_sweep,512,64,2,.000883591,248208274009,422812
qwen-coder-1.5b,output_sweep,512,64,2,1.007240530,248226422583,400000
qwen-coder-1.5b,output_sweep,512,64,2,2.014151444,248253781094,4099958
qwen-coder-1.5b,output_sweep,512,64,2,3.021181401,248281884660,4100000
qwen-coder-1.5b,output_sweep,512,64,2,4.028433043,248309342048,4100041
qwen-coder-1.5b,output_sweep,512,64,2,5.034862978,248336575072,4100000
qwen-coder-1.5b,output_sweep,512,64,2,6.041616708,248364564685,4238615
qwen-coder-1.5b,output_sweep,512,64,2,7.048298575,248388890001,4100000
qwen-coder-1.5b,output_sweep,512,64,2,8.056027195,248413157212,4099958
qwen-coder-1.5b,output_sweep,512,64,2,9.063138993,248437023911,4100000
qwen-coder-1.5b,output_sweep,512,64,3,.000889236,248464332557,1583179
qwen-coder-1.5b,output_sweep,512,64,3,1.007525003,248481950310,400000
qwen-coder-1.5b,output_sweep,512,64,3,2.014413235,248509909894,400000
qwen-coder-1.5b,output_sweep,512,64,3,3.021172438,248538029207,400000
qwen-coder-1.5b,output_sweep,512,64,3,4.028284617,248565963828,400000
qwen-coder-1.5b,output_sweep,512,64,3,5.035034052,248594065623,400000
qwen-coder-1.5b,output_sweep,512,64,3,6.041837558,248621947083,400000
qwen-coder-1.5b,output_sweep,512,64,3,7.048813302,248645880371,3627963
qwen-coder-1.5b,output_sweep,512,64,3,8.056240805,248669938964,4100000
qwen-coder-1.5b,output_sweep,512,64,3,9.063866884,248694526731,509200
qwen-coder-1.5b,output_sweep,512,64,4,.000825816,248720025872,400000
qwen-coder-1.5b,output_sweep,512,64,4,1.006983933,248737675119,400000
qwen-coder-1.5b,output_sweep,512,64,4,2.013995762,248764614808,4100000
qwen-coder-1.5b,output_sweep,512,64,4,3.021204515,248793196217,4100000
qwen-coder-1.5b,output_sweep,512,64,4,4.028399660,248821139566,400000
qwen-coder-1.5b,output_sweep,512,64,4,5.035402894,248849291472,400000
qwen-coder-1.5b,output_sweep,512,64,4,6.042269184,248877576128,4080078
qwen-coder-1.5b,output_sweep,512,64,4,7.049126332,248901702592,4100000
qwen-coder-1.5b,output_sweep,512,64,4,8.056263172,248926010452,4099954
qwen-coder-1.5b,output_sweep,512,64,4,9.063210794,248949433671,4611757
qwen-coder-1.5b,output_sweep,512,64,5,.000887950,248974628065,400000
qwen-coder-1.5b,output_sweep,512,64,5,1.007224485,248992907437,400000
qwen-coder-1.5b,output_sweep,512,64,5,2.014641642,249020588396,4100041
qwen-coder-1.5b,output_sweep,512,64,5,3.021718384,249048960821,4100000
qwen-coder-1.5b,output_sweep,512,64,5,4.028467324,249077205866,4100000
qwen-coder-1.5b,output_sweep,512,64,5,5.035211746,249105406600,4099958
qwen-coder-1.5b,output_sweep,512,64,5,6.042101474,249133706088,4100000
qwen-coder-1.5b,output_sweep,512,64,5,7.049093994,249157621554,4099958
qwen-coder-1.5b,output_sweep,512,64,5,8.056533434,249182140778,4096146
qwen-coder-1.5b,output_sweep,512,128,1,.000866534,249229753205,400000
qwen-coder-1.5b,output_sweep,512,128,1,1.007310307,249247123583,1414219
qwen-coder-1.5b,output_sweep,512,128,1,2.014631908,249274550087,4100000
qwen-coder-1.5b,output_sweep,512,128,1,3.021294232,249302566373,4100000
qwen-coder-1.5b,output_sweep,512,128,1,4.028157699,249330834367,4100000
qwen-coder-1.5b,output_sweep,512,128,1,5.034840197,249359144170,4100000
qwen-coder-1.5b,output_sweep,512,128,1,6.041721661,249387365656,4100000
qwen-coder-1.5b,output_sweep,512,128,1,7.048994805,249412315787,4100000
qwen-coder-1.5b,output_sweep,512,128,1,8.056370252,249437427966,4099958
qwen-coder-1.5b,output_sweep,512,128,1,9.063449273,249462364182,4012493
qwen-coder-1.5b,output_sweep,512,128,1,10.071009476,249486957259,400000
qwen-coder-1.5b,output_sweep,512,128,1,11.078663307,249511266034,4099803
qwen-coder-1.5b,output_sweep,512,128,2,.000858745,249551445131,1114658
qwen-coder-1.5b,output_sweep,512,128,2,1.007367993,249570248671,400000
qwen-coder-1.5b,output_sweep,512,128,2,2.014896598,249598564395,4100465
qwen-coder-1.5b,output_sweep,512,128,2,3.022400716,249626869986,400000
qwen-coder-1.5b,output_sweep,512,128,2,4.029179390,249655044108,400000
qwen-coder-1.5b,output_sweep,512,128,2,5.036081946,249682903229,400000
qwen-coder-1.5b,output_sweep,512,128,2,6.042816987,249711161152,400000
qwen-coder-1.5b,output_sweep,512,128,2,7.049655630,249735151692,4100000
qwen-coder-1.5b,output_sweep,512,128,2,8.056923862,249759242206,4100041
qwen-coder-1.5b,output_sweep,512,128,2,9.064537602,249784239029,4100000
qwen-coder-1.5b,output_sweep,512,128,2,10.072213533,249808871473,4100000
qwen-coder-1.5b,output_sweep,512,128,2,11.079035905,249834175608,4099954
qwen-coder-1.5b,output_sweep,512,128,2,12.086001041,249858026987,4111988
qwen-coder-1.5b,output_sweep,512,128,3,.000862639,249889943898,400000
qwen-coder-1.5b,output_sweep,512,128,3,1.007429089,249907506780,1365346
qwen-coder-1.5b,output_sweep,512,128,3,2.014573382,249934657895,4100000
qwen-coder-1.5b,output_sweep,512,128,3,3.021077844,249962593736,400000
qwen-coder-1.5b,output_sweep,512,128,3,4.028290477,249990767309,400000
qwen-coder-1.5b,output_sweep,512,128,3,5.035565570,250018773707,400000
qwen-coder-1.5b,output_sweep,512,128,3,6.042296747,250046882034,400000
qwen-coder-1.5b,output_sweep,512,128,3,7.049325391,250070384659,400000
qwen-coder-1.5b,output_sweep,512,128,3,8.057390633,250094380447,400000
qwen-coder-1.5b,output_sweep,512,128,3,9.064963412,250118827284,400000
qwen-coder-1.5b,output_sweep,512,128,3,10.072729403,250142836561,400000
qwen-coder-1.5b,output_sweep,512,128,3,11.080033788,250166869336,4101651
qwen-coder-1.5b,output_sweep,512,128,4,.000870793,250209984033,400000
qwen-coder-1.5b,output_sweep,512,128,4,1.007320162,250228631202,400000
qwen-coder-1.5b,output_sweep,512,128,4,2.014164091,250255854765,4100000
qwen-coder-1.5b,output_sweep,512,128,4,3.021488454,250283991839,400000
qwen-coder-1.5b,output_sweep,512,128,4,4.028633919,250311957649,400000
qwen-coder-1.5b,output_sweep,512,128,4,5.035277739,250339567381,400000
qwen-coder-1.5b,output_sweep,512,128,4,6.042392853,250367705675,400000
qwen-coder-1.5b,output_sweep,512,128,4,7.049440299,250391325122,4600000
qwen-coder-1.5b,output_sweep,512,128,4,8.056637273,250415667589,4100041
qwen-coder-1.5b,output_sweep,512,128,4,9.063975496,250439966171,4099953
qwen-coder-1.5b,output_sweep,512,128,4,10.070960476,250463629502,4092572
qwen-coder-1.5b,output_sweep,512,128,4,11.078365822,250487542527,400000
qwen-coder-1.5b,output_sweep,512,128,4,12.085719181,250511132127,2601188
qwen-coder-1.5b,output_sweep,512,128,5,.000930454,250535707076,1491859
qwen-coder-1.5b,output_sweep,512,128,5,1.007332741,250553952330,400000
qwen-coder-1.5b,output_sweep,512,128,5,2.014361715,250580979238,4100000
qwen-coder-1.5b,output_sweep,512,128,5,3.020992208,250608833171,4100050
qwen-coder-1.5b,output_sweep,512,128,5,4.027838517,250636726898,4118552
qwen-coder-1.5b,output_sweep,512,128,5,5.034552763,250664343038,4099958
qwen-coder-1.5b,output_sweep,512,128,5,6.041305597,250692427195,4100000
qwen-coder-1.5b,output_sweep,512,128,5,7.048553945,250717216682,4100000
qwen-coder-1.5b,output_sweep,512,128,5,8.055821400,250742354374,4100000
qwen-coder-1.5b,output_sweep,512,128,5,9.063313281,250767090395,4100000
qwen-coder-1.5b,output_sweep,512,128,5,10.071143557,250791428101,4100000
qwen-coder-1.5b,output_sweep,512,128,5,11.078385927,250815968932,4100000
qwen-coder-1.5b,output_sweep,512,256,1,.000881067,250858090345,400000
qwen-coder-1.5b,output_sweep,512,256,1,1.007262687,250875583220,400000
qwen-coder-1.5b,output_sweep,512,256,1,2.013824835,250903140584,400000
qwen-coder-1.5b,output_sweep,512,256,1,3.020260920,250930938852,400000
qwen-coder-1.5b,output_sweep,512,256,1,4.026949392,250958692688,4100000
qwen-coder-1.5b,output_sweep,512,256,1,5.034635812,250986580617,4100000
qwen-coder-1.5b,output_sweep,512,256,1,6.041731910,251013867656,4100000
qwen-coder-1.5b,output_sweep,512,256,1,7.048507557,251037669963,4700051
qwen-coder-1.5b,output_sweep,512,256,1,8.055663188,251061501079,4100041
qwen-coder-1.5b,output_sweep,512,256,1,9.062732203,251085460979,4100000
qwen-coder-1.5b,output_sweep,512,256,1,10.070030389,251109445415,4100041
qwen-coder-1.5b,output_sweep,512,256,1,11.077303435,251133745889,4094887
qwen-coder-1.5b,output_sweep,512,256,1,12.084815702,251157592264,4100000
qwen-coder-1.5b,output_sweep,512,256,1,13.092098757,251181415811,4062127
qwen-coder-1.5b,output_sweep,512,256,1,14.099726384,251205467202,4100000
qwen-coder-1.5b,output_sweep,512,256,1,15.107158593,251229929542,4100041
qwen-coder-1.5b,output_sweep,512,256,1,16.114580077,251253602211,4024512
qwen-coder-1.5b,output_sweep,512,256,1,17.121677164,251277021279,4100044
qwen-coder-1.5b,output_sweep,512,256,1,18.128755233,251300773294,4617036
qwen-coder-1.5b,output_sweep,512,256,2,.000899875,251325527320,400000
qwen-coder-1.5b,output_sweep,512,256,2,1.007255138,251343094047,400000
qwen-coder-1.5b,output_sweep,512,256,2,2.014270234,251370380599,4100041
qwen-coder-1.5b,output_sweep,512,256,2,3.020909950,251398233372,400000
qwen-coder-1.5b,output_sweep,512,256,2,4.027943880,251425868372,400000
qwen-coder-1.5b,output_sweep,512,256,2,5.034413054,251453701003,400000
qwen-coder-1.5b,output_sweep,512,256,2,6.041281145,251481821109,400000
qwen-coder-1.5b,output_sweep,512,256,2,7.048620820,251506137270,4100000
qwen-coder-1.5b,output_sweep,512,256,2,8.055753028,251530147218,4100000
qwen-coder-1.5b,output_sweep,512,256,2,9.063030584,251553977785,400000
qwen-coder-1.5b,output_sweep,512,256,2,10.070833838,251578481689,4100000
qwen-coder-1.5b,output_sweep,512,256,2,11.078077378,251602489624,4600000
qwen-coder-1.5b,output_sweep,512,256,2,12.085281704,251626516173,400000
qwen-coder-1.5b,output_sweep,512,256,2,13.092813922,251651433956,4100000
qwen-coder-1.5b,output_sweep,512,256,2,14.100426330,251675541805,400000
qwen-coder-1.5b,output_sweep,512,256,2,15.107746375,251699797663,4100961
qwen-coder-1.5b,output_sweep,512,256,2,16.115293725,251723642267,4276341
qwen-coder-1.5b,output_sweep,512,256,2,17.122695236,251747460627,4105359
qwen-coder-1.5b,output_sweep,512,256,2,18.130029718,251771828484,400000
qwen-coder-1.5b,output_sweep,512,256,3,.000903086,251809997698,400000
qwen-coder-1.5b,output_sweep,512,256,3,1.007009726,251827620334,400000
qwen-coder-1.5b,output_sweep,512,256,3,2.014222394,251854771693,4100000
qwen-coder-1.5b,output_sweep,512,256,3,3.021391274,251882362320,4100041
qwen-coder-1.5b,output_sweep,512,256,3,4.028290516,251909880560,4100000
qwen-coder-1.5b,output_sweep,512,256,3,5.034921385,251937862788,4100000
qwen-coder-1.5b,output_sweep,512,256,3,6.041981575,251965849899,4099958
qwen-coder-1.5b,output_sweep,512,256,3,7.049161129,251990246260,4100041
qwen-coder-1.5b,output_sweep,512,256,3,8.056884269,252014028975,4100000
qwen-coder-1.5b,output_sweep,512,256,3,9.064388309,252037497543,4100000
qwen-coder-1.5b,output_sweep,512,256,3,10.071703395,252061529647,4105338
qwen-coder-1.5b,output_sweep,512,256,3,11.078991693,252085251510,4099484
qwen-coder-1.5b,output_sweep,512,256,3,12.086522442,252108612534,4100000
qwen-coder-1.5b,output_sweep,512,256,3,13.094138846,252132658860,4108151
qwen-coder-1.5b,output_sweep,512,256,3,14.101367521,252157688886,4100000
qwen-coder-1.5b,output_sweep,512,256,3,15.108282142,252182209941,4100000
qwen-coder-1.5b,output_sweep,512,256,3,16.115673762,252206227092,4327579
qwen-coder-1.5b,output_sweep,512,256,3,17.122793849,252230413004,4100429
qwen-coder-1.5b,output_sweep,512,256,3,18.129718902,252254568337,4100524
qwen-coder-1.5b,output_sweep,512,256,4,.000859000,252289755808,400000
qwen-coder-1.5b,output_sweep,512,256,4,1.007383520,252307777247,400000
qwen-coder-1.5b,output_sweep,512,256,4,2.014171577,252335587539,4099958
qwen-coder-1.5b,output_sweep,512,256,4,3.020957711,252363980777,455853
qwen-coder-1.5b,output_sweep,512,256,4,4.027914137,252391922539,4099958
qwen-coder-1.5b,output_sweep,512,256,4,5.034847389,252420169781,4100000
qwen-coder-1.5b,output_sweep,512,256,4,6.041640353,252448012972,400000
qwen-coder-1.5b,output_sweep,512,256,4,7.048973689,252472746673,4100000
qwen-coder-1.5b,output_sweep,512,256,4,8.056704903,252496965727,4100000
qwen-coder-1.5b,output_sweep,512,256,4,9.063783221,252521258573,4100043
qwen-coder-1.5b,output_sweep,512,256,4,10.071083069,252545070707,4100000
qwen-coder-1.5b,output_sweep,512,256,4,11.078682184,252568894376,400000
qwen-coder-1.5b,output_sweep,512,256,4,12.086096239,252592952908,4099957
qwen-coder-1.5b,output_sweep,512,256,4,13.093848345,252617033596,4100047
qwen-coder-1.5b,output_sweep,512,256,4,14.101023600,252641543055,4100000
qwen-coder-1.5b,output_sweep,512,256,4,15.108230933,252666115929,4100041
qwen-coder-1.5b,output_sweep,512,256,4,16.115831924,252690697287,4098926
qwen-coder-1.5b,output_sweep,512,256,4,17.124731439,252709475742,3400000
qwen-coder-1.5b,output_sweep,512,256,5,.000905721,252743307809,534179
qwen-coder-1.5b,output_sweep,512,256,5,1.007204714,252760819300,400000
qwen-coder-1.5b,output_sweep,512,256,5,2.014271170,252788372391,4036711
qwen-coder-1.5b,output_sweep,512,256,5,3.020771005,252815566108,4100000
qwen-coder-1.5b,output_sweep,512,256,5,4.028200071,252843070920,4100000
qwen-coder-1.5b,output_sweep,512,256,5,5.035354460,252871051928,4100000
qwen-coder-1.5b,output_sweep,512,256,5,6.042115275,252898284890,4100000
qwen-coder-1.5b,output_sweep,512,256,5,7.049364105,252922743141,4100000
qwen-coder-1.5b,output_sweep,512,256,5,8.056902932,252946473243,4100000
qwen-coder-1.5b,output_sweep,512,256,5,9.063929612,252970267494,4096789
qwen-coder-1.5b,output_sweep,512,256,5,10.072048191,252993744424,4100000
qwen-coder-1.5b,output_sweep,512,256,5,11.079437275,253017170267,4099318
qwen-coder-1.5b,output_sweep,512,256,5,12.086416184,253040426006,400000
qwen-coder-1.5b,output_sweep,512,256,5,13.093760375,253063925579,4081650
qwen-coder-1.5b,output_sweep,512,256,5,14.101248820,253087842449,400000
qwen-coder-1.5b,output_sweep,512,256,5,15.109305601,253107806571,400000
qwen-coder-1.5b,output_sweep,512,256,5,16.119835005,253122175186,400000
qwen-coder-1.5b,output_sweep,512,256,5,17.129444113,253136941872,400000
qwen-coder-1.5b,output_sweep,512,256,5,18.140094180,253151425111,400000
qwen-coder-1.5b,output_sweep,512,384,1,.000885888,253189692714,400000
qwen-coder-1.5b,output_sweep,512,384,1,1.007281100,253208362954,400000
qwen-coder-1.5b,output_sweep,512,384,1,2.013785106,253235959380,4100000
qwen-coder-1.5b,output_sweep,512,384,1,3.020868118,253263717060,4100000
qwen-coder-1.5b,output_sweep,512,384,1,4.027495790,253291626291,4100000
qwen-coder-1.5b,output_sweep,512,384,1,5.034402430,253320020139,4100000
qwen-coder-1.5b,output_sweep,512,384,1,6.041352428,253348036302,4100000
qwen-coder-1.5b,output_sweep,512,384,1,7.048568802,253372429734,4100000
qwen-coder-1.5b,output_sweep,512,384,1,8.055592084,253396738021,4100000
qwen-coder-1.5b,output_sweep,512,384,1,9.062920492,253420396164,4100419
qwen-coder-1.5b,output_sweep,512,384,1,10.070085714,253444422530,4099877
qwen-coder-1.5b,output_sweep,512,384,1,11.077320319,253468548323,4100000
qwen-coder-1.5b,output_sweep,512,384,2,.000909488,253500328393,400000
qwen-coder-1.5b,output_sweep,512,384,2,1.006812244,253517796122,400000
qwen-coder-1.5b,output_sweep,512,384,2,2.013478093,253544553438,4100000
qwen-coder-1.5b,output_sweep,512,384,2,3.020438940,253571852685,4100000
qwen-coder-1.5b,output_sweep,512,384,2,4.027174214,253599215713,4100000
qwen-coder-1.5b,output_sweep,512,384,2,5.033595852,253627257084,4100000
qwen-coder-1.5b,output_sweep,512,384,2,6.040334778,253655333428,4100000
qwen-coder-1.5b,output_sweep,512,384,2,7.047206383,253679444939,400000
qwen-coder-1.5b,output_sweep,512,384,2,8.054392388,253703303764,4099601
qwen-coder-1.5b,output_sweep,512,384,2,9.061976790,253727029107,4100041
qwen-coder-1.5b,output_sweep,512,384,2,10.069752044,253750833062,4021609
qwen-coder-1.5b,output_sweep,512,384,2,11.077488427,253774754814,4100043
qwen-coder-1.5b,output_sweep,512,384,2,12.085029976,253798161615,4100000
qwen-coder-1.5b,output_sweep,512,384,2,13.092294913,253821894769,4100000
qwen-coder-1.5b,output_sweep,512,384,2,14.099841257,253846022576,4022765
qwen-coder-1.5b,output_sweep,512,384,2,15.106573642,253869826287,4098660
qwen-coder-1.5b,output_sweep,512,384,2,16.114085640,253893589776,4099654
qwen-coder-1.5b,output_sweep,512,384,2,17.121637912,253917549371,400000
qwen-coder-1.5b,output_sweep,512,384,2,18.129438938,253941600945,4095101
qwen-coder-1.5b,output_sweep,512,384,2,19.136508198,253965242486,400000
qwen-coder-1.5b,output_sweep,512,384,2,20.143822104,253989338433,4101968
qwen-coder-1.5b,output_sweep,512,384,2,21.150958196,254013141289,400000
qwen-coder-1.5b,output_sweep,512,384,2,22.158451436,254036941887,4099232
qwen-coder-1.5b,output_sweep,512,384,2,23.166262223,254060346063,400000
qwen-coder-1.5b,output_sweep,512,384,2,24.174819349,254075468400,3124373
qwen-coder-1.5b,output_sweep,512,384,3,.000926270,254101854685,400108
qwen-coder-1.5b,output_sweep,512,384,3,1.007599449,254119434779,1405327
qwen-coder-1.5b,output_sweep,512,384,3,2.014293334,254146919511,400000
qwen-coder-1.5b,output_sweep,512,384,3,3.020905773,254174648810,400000
qwen-coder-1.5b,output_sweep,512,384,3,4.027903323,254202559261,400000
qwen-coder-1.5b,output_sweep,512,384,3,5.035571600,254230461045,400000
qwen-coder-1.5b,output_sweep,512,384,3,6.042488515,254258154517,400000
qwen-coder-1.5b,output_sweep,512,384,3,7.049760389,254281536781,400000
qwen-coder-1.5b,output_sweep,512,384,3,8.057291908,254305437904,4097156
qwen-coder-1.5b,output_sweep,512,384,3,9.064683855,254324701588,400000
qwen-coder-1.5b,output_sweep,512,384,3,10.074592822,254339133558,3400000
qwen-coder-1.5b,output_sweep,512,384,3,11.083970949,254353579749,400000
qwen-coder-1.5b,output_sweep,512,384,3,12.093467343,254368298217,400000
qwen-coder-1.5b,output_sweep,512,384,3,13.103177049,254382906334,400000
qwen-coder-1.5b,output_sweep,512,384,3,14.112687510,254397681870,400000
qwen-coder-1.5b,output_sweep,512,384,3,15.122393923,254412517525,400000
qwen-coder-1.5b,output_sweep,512,384,3,16.132217502,254427250214,3400000
qwen-coder-1.5b,output_sweep,512,384,3,17.141890380,254442119744,400000
qwen-coder-1.5b,output_sweep,512,384,3,18.151712318,254456999955,400000
qwen-coder-1.5b,output_sweep,512,384,3,19.161306140,254471945046,3264132
qwen-coder-1.5b,output_sweep,512,384,3,20.171225603,254486960572,3442055
qwen-coder-1.5b,output_sweep,512,384,3,21.181074174,254501987694,3390170
qwen-coder-1.5b,output_sweep,512,384,3,22.191109272,254516872605,524925
qwen-coder-1.5b,output_sweep,512,384,3,23.200648897,254531903816,3500000
qwen-coder-1.5b,output_sweep,512,384,3,24.210665708,254546979339,400000
qwen-coder-1.5b,output_sweep,512,384,3,25.220089387,254561953117,400000
qwen-coder-1.5b,output_sweep,512,384,3,26.229907966,254577065383,3400000
qwen-coder-1.5b,output_sweep,512,384,4,.000875879,254607782040,400000
qwen-coder-1.5b,output_sweep,512,384,4,1.007453394,254625187391,400000
qwen-coder-1.5b,output_sweep,512,384,4,2.014205427,254652489445,4099958
qwen-coder-1.5b,output_sweep,512,384,4,3.021253636,254679974299,4100000
qwen-coder-1.5b,output_sweep,512,384,4,4.028405904,254707652878,4100000
qwen-coder-1.5b,output_sweep,512,384,4,5.035164765,254735308325,3839600
qwen-coder-1.5b,output_sweep,512,384,4,6.042335393,254763188685,400000
qwen-coder-1.5b,output_sweep,512,384,4,7.049371518,254787874840,4095265
qwen-coder-1.5b,output_sweep,512,384,4,8.056771923,254812697287,4100000
qwen-coder-1.5b,output_sweep,512,384,4,9.064033066,254839280104,4100000
qwen-coder-1.5b,output_sweep,512,384,4,10.071802041,254864527049,400000
qwen-coder-1.5b,output_sweep,512,384,4,11.078818739,254890372198,4548930
qwen-coder-1.5b,output_sweep,512,384,4,12.086030680,254916502746,400000
qwen-coder-1.5b,output_sweep,512,384,4,13.093231109,254943195244,4098126
qwen-coder-1.5b,output_sweep,512,384,4,14.100176401,254969869187,4100000
qwen-coder-1.5b,output_sweep,512,384,4,15.108211726,254995045941,4104145
