model,sweep_type,input_tokens_requested,output_tokens_requested,input_tokens_actual,output_tokens_actual,prefill_tokens_per_sec,decode_tokens_per_sec,cpu_freq_khz,timestamp,run,energy_joules,wall_seconds,run_ok
llama-1b,input_sweep,128,64,104,64,114.7,27.4,400000,2026-09-17T06:57:08+08:00,1,108.4348,5.035615521,1
llama-1b,output_sweep,512,8,422,8,117.0,25.6,400000,2026-09-17T06:57:22+08:00,1,135.7136,6.043982243,1
