model,sweep_type,input_tokens_requested,output_tokens_requested,run,elapsed_s,energy_uj,cpu_freq_khz
llama-1b,output_sweep,512,256,3,8.073018418,48892144061,2600412
llama-1b,output_sweep,512,256,3,9.083850884,48906845318,2600047
llama-1b,output_sweep,512,256,3,10.095242796,48921580387,2599957
llama-1b,output_sweep,512,256,3,11.106461410,48936483914,2599989
llama-1b,output_sweep,512,256,3,12.119129919,48951583118,2600040
llama-1b,output_sweep,512,256,3,13.130274152,48966392651,2600031
llama-1b,output_sweep,512,256,3,14.141739551,48981324192,2600013
llama-1b,output_sweep,512,256,3,15.153118001,48996298641,2600030
llama-1b,output_sweep,512,256,3,16.164442681,49011294757,2600014
llama-1b,output_sweep,512,256,3,17.175180878,49026481364,2600026
llama-1b,output_sweep,512,256,3,18.186193263,49041450503,2600043
llama-1b,output_sweep,512,256,4,.000842158,49062677682,400000
llama-1b,output_sweep,512,256,4,1.006726645,49084058670,4036404
llama-1b,output_sweep,512,256,4,2.012892326,49119880661,3699957
llama-1b,output_sweep,512,256,4,3.020569241,49166960497,3599979
llama-1b,output_sweep,512,256,4,4.028128486,49212471733,3799990
llama-1b,output_sweep,512,256,4,5.036466201,49236784537,2599986
llama-1b,output_sweep,512,256,4,6.047341978,49251464736,2599991
llama-1b,output_sweep,512,256,4,7.058211021,49266160560,2599969
llama-1b,output_sweep,512,256,4,8.069354675,49280933715,2600006
llama-1b,output_sweep,512,256,4,9.080195959,49295649010,2599992
llama-1b,output_sweep,512,256,4,10.090983218,49310414109,2599879
llama-1b,output_sweep,512,256,4,11.102356691,49325215890,2599951
llama-1b,output_sweep,512,256,4,12.113938323,49340305939,2599990
llama-1b,output_sweep,512,256,4,13.125440613,49355119439,2600010
llama-1b,output_sweep,512,256,4,14.136268421,49369958085,2599986
llama-1b,output_sweep,512,256,4,15.147393265,49384935097,2600011
llama-1b,output_sweep,512,256,4,16.158313188,49399940491,2600014
llama-1b,output_sweep,512,256,4,17.169147089,49415125389,2600007
llama-1b,output_sweep,512,256,4,18.180049060,49430071090,2600191
llama-1b,output_sweep,512,256,5,.000838553,49453448655,4473961
llama-1b,output_sweep,512,256,5,1.006315920,49474422417,4298480
llama-1b,output_sweep,512,256,5,2.012668219,49510341209,3700007
llama-1b,output_sweep,512,256,5,3.020331290,49557099390,3499981
llama-1b,output_sweep,512,256,5,4.027926521,49602157747,3699963
llama-1b,output_sweep,512,256,5,5.036240707,49626119660,2599998
llama-1b,output_sweep,512,256,5,6.047215068,49640814935,2600028
llama-1b,output_sweep,512,256,5,7.058410290,49655476275,2600028
llama-1b,output_sweep,512,256,5,8.069384721,49670202189,2599993
llama-1b,output_sweep,512,256,5,9.080154000,49684928775,2600017
llama-1b,output_sweep,512,256,5,10.090957104,49699700344,2600002
llama-1b,output_sweep,512,256,5,11.101773980,49714501514,2599987
llama-1b,output_sweep,512,256,5,12.112805366,49729554149,2601484
llama-1b,output_sweep,512,256,5,13.124385109,49744524631,2601495
llama-1b,output_sweep,512,256,5,14.135887730,49759377071,2600337
llama-1b,output_sweep,512,256,5,15.147139865,49774243732,2600013
llama-1b,output_sweep,512,256,5,16.157895241,49789247478,2600018
llama-1b,output_sweep,512,256,5,17.168748465,49804284610,2599992
llama-1b,output_sweep,512,256,5,18.179773596,49819500330,2600010
llama-1b,output_sweep,512,384,1,.000752431,49847887586,4568955
llama-1b,output_sweep,512,384,1,1.006292641,49868426840,400000
llama-1b,output_sweep,512,384,1,2.012660495,49904398184,3700008
llama-1b,output_sweep,512,384,1,3.020453198,49951541008,3622249
llama-1b,output_sweep,512,384,1,4.027897109,49997159970,3700278
llama-1b,output_sweep,512,384,1,5.036169112,50020765745,2600013
llama-1b,output_sweep,512,384,1,6.048208991,50035438437,2600009
llama-1b,output_sweep,512,384,1,7.059297251,50050136092,2600030
llama-1b,output_sweep,512,384,1,8.070458123,50064892524,2599967
llama-1b,output_sweep,512,384,1,9.081535046,50079613250,2600016
llama-1b,output_sweep,512,384,1,10.092843030,50094354668,2599962
llama-1b,output_sweep,512,384,1,11.104403058,50109151200,2600026
llama-1b,output_sweep,512,384,1,12.115626592,50124108132,2599979
llama-1b,output_sweep,512,384,1,13.126482488,50139046875,2599970
llama-1b,output_sweep,512,384,1,14.137335639,50154031151,2599979
llama-1b,output_sweep,512,384,1,15.148408724,50169012680,2599973
llama-1b,output_sweep,512,384,1,16.159204692,50183920784,2599967
llama-1b,output_sweep,512,384,1,17.172354060,50199140654,2599999
llama-1b,output_sweep,512,384,1,18.183469665,50214195120,2599980
llama-1b,output_sweep,512,384,1,19.194254621,50229209364,2600004
llama-1b,output_sweep,512,384,1,20.205736193,50244195349,2600011
llama-1b,output_sweep,512,384,1,21.217227118,50259332395,2600031
llama-1b,output_sweep,512,384,1,22.228349615,50274274617,2600025
llama-1b,output_sweep,512,384,1,23.239561824,50289278363,2600013
llama-1b,output_sweep,512,384,1,24.250496500,50304311039,2600003
llama-1b,output_sweep,512,384,1,25.261415875,50319349392,2599989
llama-1b,output_sweep,512,384,2,.000815135,50344398156,400000
llama-1b,output_sweep,512,384,2,1.006639827,50366887295,400000
llama-1b,output_sweep,512,384,2,2.012795876,50410498268,3699945
llama-1b,output_sweep,512,384,2,3.020402183,50456965617,3697724
llama-1b,output_sweep,512,384,2,4.028040164,50501833727,3100039
llama-1b,output_sweep,512,384,2,5.037353475,50517745002,2599983
llama-1b,output_sweep,512,384,2,6.048503528,50532462738,2600012
llama-1b,output_sweep,512,384,2,7.059301468,50547155511,2599917
llama-1b,output_sweep,512,384,2,8.070231118,50561899858,2604998
llama-1b,output_sweep,512,384,2,9.081149434,50576614725,2600010
llama-1b,output_sweep,512,384,2,10.092653612,50591379946,2599985
llama-1b,output_sweep,512,384,2,11.103932081,50606316980,2599986
llama-1b,output_sweep,512,384,2,12.114692315,50621263292,2599998
llama-1b,output_sweep,512,384,2,13.125652592,50636075998,2600037
llama-1b,output_sweep,512,384,2,14.136493534,50651035066,2600009
llama-1b,output_sweep,512,384,2,15.147272655,50666014154,2600007
llama-1b,output_sweep,512,384,2,16.158081366,50681205033,2599994
llama-1b,output_sweep,512,384,2,17.168916101,50696070168,2600029
llama-1b,output_sweep,512,384,2,18.179786698,50711117493,2600094
llama-1b,output_sweep,512,384,2,19.190530847,50726049401,2600017
llama-1b,output_sweep,512,384,2,20.201476224,50741120895,2600015
llama-1b,output_sweep,512,384,2,21.212503936,50756263374,2600027
llama-1b,output_sweep,512,384,2,22.223495079,50771192901,2599991
llama-1b,output_sweep,512,384,2,23.234639689,50786212272,2600012
llama-1b,output_sweep,512,384,3,.000814493,50809338921,4169620
llama-1b,output_sweep,512,384,3,1.006525139,50829811586,3880287
llama-1b,output_sweep,512,384,3,2.012704991,50865681856,3699973
llama-1b,output_sweep,512,384,3,3.020238650,50912890048,3599968
llama-1b,output_sweep,512,384,3,4.027677261,50958650917,3781454
llama-1b,output_sweep,512,384,3,5.036155423,50982659278,2600001
llama-1b,output_sweep,512,384,3,6.047493715,50997347901,2599982
llama-1b,output_sweep,512,384,3,7.058435095,51012019494,2499958
llama-1b,output_sweep,512,384,3,8.069465527,51026713243,2600009
llama-1b,output_sweep,512,384,3,9.080891334,51041424875,2600002
llama-1b,output_sweep,512,384,3,10.092041264,51056264864,2599970
llama-1b,output_sweep,512,384,3,11.102944393,51071147638,2599977
llama-1b,output_sweep,512,384,3,12.113629980,51086083330,2600020
llama-1b,output_sweep,512,384,3,13.124496061,51101056558,2600008
llama-1b,output_sweep,512,384,3,14.135485744,51115872255,2599981
llama-1b,output_sweep,512,384,3,15.146404773,51130831446,2600015
llama-1b,output_sweep,512,384,3,16.157332504,51145819810,2600017
llama-1b,output_sweep,512,384,3,17.168323070,51160825509,2600025
llama-1b,output_sweep,512,384,3,18.179327706,51176001862,2600026
llama-1b,output_sweep,512,384,3,19.190298319,51190916802,2599963
llama-1b,output_sweep,512,384,3,20.201274468,51205874710,2600004
llama-1b,output_sweep,512,384,3,21.212358153,51220963295,2599977
llama-1b,output_sweep,512,384,3,22.223246566,51236031188,2600028
llama-1b,output_sweep,512,384,3,23.234214316,51251161521,2600022
llama-1b,output_sweep,512,384,3,24.245164927,51266152327,2599987
llama-1b,output_sweep,512,384,3,25.256087699,51281173285,2599957
llama-1b,output_sweep,512,384,4,.000879818,51305413152,4362440
llama-1b,output_sweep,512,384,4,1.006686063,51326957469,400000
llama-1b,output_sweep,512,384,4,2.012553664,51370620138,3700006
llama-1b,output_sweep,512,384,4,3.020157583,51417504845,3800089
llama-1b,output_sweep,512,384,4,4.027906999,51462818022,3199976
llama-1b,output_sweep,512,384,4,5.037617575,51479101611,2599986
llama-1b,output_sweep,512,384,4,6.049796144,51493819042,2600007
llama-1b,output_sweep,512,384,4,7.061477770,51508513523,2600029
llama-1b,output_sweep,512,384,4,8.073105358,51523238705,2599995
llama-1b,output_sweep,512,384,4,9.084240232,51537964253,2600031
llama-1b,output_sweep,512,384,4,10.095233775,51552706403,2600016
llama-1b,output_sweep,512,384,4,11.106285648,51567608281,2599985
llama-1b,output_sweep,512,384,4,12.117289420,51582642118,2600018
llama-1b,output_sweep,512,384,4,13.128409722,51597476979,2599991
llama-1b,output_sweep,512,384,4,14.139695362,51612436597,2599978
llama-1b,output_sweep,512,384,4,15.150782859,51627476170,2600048
llama-1b,output_sweep,512,384,4,16.161934326,51642520016,2599985
llama-1b,output_sweep,512,384,4,17.172879884,51657411091,2600023
llama-1b,output_sweep,512,384,4,18.184307105,51672487835,2600010
llama-1b,output_sweep,512,384,4,19.195898249,51687432071,2600031
llama-1b,output_sweep,512,384,4,20.207375039,51702514430,2600006
llama-1b,output_sweep,512,384,4,21.218946481,51717681689,2600000
llama-1b,output_sweep,512,384,4,22.230265590,51732608347,2600010
llama-1b,output_sweep,512,384,4,23.241378162,51747604159,2700001
llama-1b,output_sweep,512,384,5,.000909900,51763681144,4526539
llama-1b,output_sweep,512,384,5,1.006486980,51786133784,4474195
llama-1b,output_sweep,512,384,5,2.012495648,51829841375,3699957
llama-1b,output_sweep,512,384,5,3.020067745,51876821479,3724857
llama-1b,output_sweep,512,384,5,4.027595205,51922303846,3500014
llama-1b,output_sweep,512,384,5,5.036235232,51942197960,2600005
llama-1b,output_sweep,512,384,5,6.047414961,51956894638,2600022
llama-1b,output_sweep,512,384,5,7.058491043,51971593942,2600037
llama-1b,output_sweep,512,384,5,8.069637701,51986229707,2600003
llama-1b,output_sweep,512,384,5,9.080556713,52000949335,2600009
llama-1b,output_sweep,512,384,5,10.091703724,52015710955,2599980
llama-1b,output_sweep,512,384,5,11.102533883,52030613749,2600012
llama-1b,output_sweep,512,384,5,12.113360468,52045646975,2600004
llama-1b,output_sweep,512,384,5,13.124195126,52060447352,2599998
llama-1b,output_sweep,512,384,5,14.134965964,52075398791,2599977
llama-1b,output_sweep,512,384,5,15.146039548,52090378611,2600002
llama-1b,output_sweep,512,384,5,16.157022620,52105379793,2599954
llama-1b,output_sweep,512,384,5,17.167926124,52120559869,2599992
llama-1b,output_sweep,512,384,5,18.178725112,52135474687,2599987
llama-1b,output_sweep,512,384,5,19.189662566,52150424294,2599969
llama-1b,output_sweep,512,384,5,20.200750520,52165468201,2599968
llama-1b,output_sweep,512,384,5,21.211732592,52180413903,2599977
llama-1b,output_sweep,512,384,5,22.222662151,52195649398,2600010
llama-1b,output_sweep,512,384,5,23.233599011,52210673408,2599993
llama-1b,output_sweep,512,384,5,24.244508723,52225659087,2699965
llama-1b,output_sweep,512,384,5,25.255336629,52240705557,2600021
llama-1b,output_sweep,512,512,1,.000889336,52269606606,4168004
llama-1b,output_sweep,512,512,1,1.006577902,52291073409,3964463
llama-1b,output_sweep,512,512,1,2.012669001,52326778518,3700005
llama-1b,output_sweep,512,512,1,3.020496143,52374065690,3665556
llama-1b,output_sweep,512,512,1,4.028089451,52419717611,3880436
llama-1b,output_sweep,512,512,1,5.036390536,52442901634,2600000
llama-1b,output_sweep,512,512,1,6.047173293,52457568406,2600000
llama-1b,output_sweep,512,512,1,7.058248431,52472243722,2600031
llama-1b,output_sweep,512,512,1,8.069097231,52486990999,2600000
llama-1b,output_sweep,512,512,1,9.080120842,52501696100,2600005
llama-1b,output_sweep,512,512,1,10.090968688,52516417559,2600025
llama-1b,output_sweep,512,512,1,11.101908601,52531482767,2600020
llama-1b,output_sweep,512,512,1,12.113461632,52546403627,2599996
llama-1b,output_sweep,512,512,1,13.124997363,52561197046,2599982
llama-1b,output_sweep,512,512,1,14.136232098,52576147143,2600030
llama-1b,output_sweep,512,512,1,15.147276009,52591123728,2600039
llama-1b,output_sweep,512,512,1,16.158271003,52606140962,2600048
llama-1b,output_sweep,512,512,1,17.169080707,52621062982,2599987
llama-1b,output_sweep,512,512,1,18.180099668,52636117936,2600021
llama-1b,output_sweep,512,512,1,19.191051090,52651061074,2600000
llama-1b,output_sweep,512,512,1,20.202116538,52666139893,2599993
llama-1b,output_sweep,512,512,1,21.213157987,52681266563,2602121
llama-1b,output_sweep,512,512,2,.000841221,52703728298,4347336
llama-1b,output_sweep,512,512,2,1.006587602,52726289641,4276607
llama-1b,output_sweep,512,512,2,2.012552732,52769856913,3699994
llama-1b,output_sweep,512,512,2,3.020032843,52816528607,3557255
llama-1b,output_sweep,512,512,2,4.027708475,52861725147,3200034
llama-1b,output_sweep,512,512,2,5.037108016,52877909370,2602191
llama-1b,output_sweep,512,512,2,6.048043150,52892599579,2601971
llama-1b,output_sweep,512,512,2,7.059332289,52907306390,2600047
llama-1b,output_sweep,512,512,2,8.070647426,52922087724,2599983
llama-1b,output_sweep,512,512,2,9.082141736,52936801798,2600059
llama-1b,output_sweep,512,512,2,10.093213195,52951547976,2599243
llama-1b,output_sweep,512,512,2,11.104133064,52966416346,2599957
llama-1b,output_sweep,512,512,2,12.114999443,52981357775,2600010
llama-1b,output_sweep,512,512,2,13.126053908,52996289377,2600002
llama-1b,output_sweep,512,512,2,14.137117986,53011272615,2599971
llama-1b,output_sweep,512,512,2,15.148044281,53026245600,2599985
llama-1b,output_sweep,512,512,2,16.158954702,53041205034,2700009
llama-1b,output_sweep,512,512,2,17.169595857,53056213907,2700016
llama-1b,output_sweep,512,512,2,18.180271740,53071302247,2599553
llama-1b,output_sweep,512,512,2,19.191142934,53086398461,2600010
llama-1b,output_sweep,512,512,2,20.202172467,53101358383,2600012
llama-1b,output_sweep,512,512,3,.000744543,53123409291,400000
llama-1b,output_sweep,512,512,3,1.006340906,53144427365,3968083
llama-1b,output_sweep,512,512,3,2.012448147,53180118924,3699964
llama-1b,output_sweep,512,512,3,3.020183761,53227074248,3689098
llama-1b,output_sweep,512,512,3,4.027658954,53272381078,3716108
llama-1b,output_sweep,512,512,3,5.036353245,53297055697,2500037
llama-1b,output_sweep,512,512,3,6.047821670,53311720455,2600239
llama-1b,output_sweep,512,512,3,7.058924930,53326418354,2599931
llama-1b,output_sweep,512,512,3,8.070172846,53341069134,2599907
llama-1b,output_sweep,512,512,3,9.081673141,53355798772,2603667
llama-1b,output_sweep,512,512,3,10.092768814,53370553861,2599989
llama-1b,output_sweep,512,512,3,11.103556638,53385625722,2600036
llama-1b,output_sweep,512,512,3,12.114193180,53400439771,2600025
llama-1b,output_sweep,512,512,3,13.125079311,53415270300,2599963
llama-1b,output_sweep,512,512,3,14.135868957,53430230588,2599966
llama-1b,output_sweep,512,512,3,15.146547241,53445105489,2600004
llama-1b,output_sweep,512,512,3,16.157360489,53460131574,2600023
llama-1b,output_sweep,512,512,3,17.168307777,53475139470,2599994
llama-1b,output_sweep,512,512,3,18.179212919,53490146268,2600055
llama-1b,output_sweep,512,512,3,19.190127570,53505187611,2599945
llama-1b,output_sweep,512,512,3,20.200958505,53520272106,2600002
llama-1b,output_sweep,512,512,3,21.211866975,53535417575,2599997
llama-1b,output_sweep,512,512,3,22.222941803,53550342708,2599951
llama-1b,output_sweep,512,512,3,23.234052981,53565353411,2600802
llama-1b,output_sweep,512,512,3,24.245181981,53580433085,2699996
llama-1b,output_sweep,512,512,4,.000805378,53604391947,4315775
llama-1b,output_sweep,512,512,4,1.007136007,53624767444,4473663
llama-1b,output_sweep,512,512,4,2.013314429,53660550983,3699980
llama-1b,output_sweep,512,512,4,3.021006898,53707594258,3504521
llama-1b,output_sweep,512,512,4,4.028576719,53753178004,3884941
llama-1b,output_sweep,512,512,4,5.036957692,53777456140,2600010
llama-1b,output_sweep,512,512,4,6.048029976,53792137072,2599981
llama-1b,output_sweep,512,512,4,7.059075189,53806815135,2599967
llama-1b,output_sweep,512,512,4,8.070021112,53821515597,2600041
llama-1b,output_sweep,512,512,4,9.080925117,53836243221,2600027
llama-1b,output_sweep,512,512,4,10.092283461,53850993977,2600035
llama-1b,output_sweep,512,512,4,11.103693100,53865900677,2600014
llama-1b,output_sweep,512,512,4,12.114812634,53880830997,2599992
llama-1b,output_sweep,512,512,4,13.125766119,53895932948,2599997
llama-1b,output_sweep,512,512,4,14.136667360,53910772388,2601158
llama-1b,output_sweep,512,512,4,15.147760212,53925649791,2600030
llama-1b,output_sweep,512,512,4,16.158673236,53940635898,2600000
llama-1b,output_sweep,512,512,4,17.169617811,53955664241,2600001
llama-1b,output_sweep,512,512,4,18.180756455,53970738909,2600017
llama-1b,output_sweep,512,512,4,19.191943190,53985834085,2600007
llama-1b,output_sweep,512,512,4,20.203102859,54000799318,2600013
llama-1b,output_sweep,512,512,4,21.214250011,54015773157,2599968
llama-1b,output_sweep,512,512,4,22.225477750,54030726305,2596204
llama-1b,output_sweep,512,512,4,23.236274931,54045861092,2697657
llama-1b,output_sweep,512,512,4,24.247454380,54061033539,2600033
llama-1b,output_sweep,512,512,4,25.258393883,54075927544,2600008
llama-1b,output_sweep,512,512,4,26.269411461,54090986526,2600020
llama-1b,output_sweep,512,512,4,27.280165189,54106120948,2700030
llama-1b,output_sweep,512,512,4,28.291121530,54121231078,2600010
llama-1b,output_sweep,512,512,5,.000870144,54140362437,4483761
llama-1b,output_sweep,512,512,5,1.006553114,54161541155,4248119
llama-1b,output_sweep,512,512,5,2.013033816,54197575853,3699967
llama-1b,output_sweep,512,512,5,3.020965267,54244783984,3603254
llama-1b,output_sweep,512,512,5,4.028546838,54290360894,3810691
llama-1b,output_sweep,512,512,5,5.036903276,54316425402,2500000
llama-1b,output_sweep,512,512,5,6.048475282,54331046764,2600002
llama-1b,output_sweep,512,512,5,7.059556565,54345841343,2500035
llama-1b,output_sweep,512,512,5,8.070573435,54360409787,2599997
llama-1b,output_sweep,512,512,5,9.081577833,54375142415,2600005
llama-1b,output_sweep,512,512,5,10.092428567,54389855939,2600008
llama-1b,output_sweep,512,512,5,11.103401298,54404767217,2599975
llama-1b,output_sweep,512,512,5,12.114359484,54419654813,2600004
llama-1b,output_sweep,512,512,5,13.125481963,54434586904,2600004
llama-1b,output_sweep,512,512,5,14.136380602,54449533460,2599993
llama-1b,output_sweep,512,512,5,15.147400773,54464489537,2600011
llama-1b,output_sweep,512,512,5,16.158513148,54479501950,2599996
llama-1b,output_sweep,512,512,5,17.169687125,54494562458,2600010
llama-1b,output_sweep,512,512,5,18.181065550,54509683941,2599997
llama-1b,output_sweep,512,512,5,19.192335049,54524654850,2600013
llama-1b,output_sweep,512,512,5,20.203334687,54539781520,2600008
llama-1b,output_sweep,512,512,5,21.214396241,54554774340,2601802
llama-1b,output_sweep,512,512,5,22.225606447,54569728037,2599588
llama-1b,output_sweep,512,512,5,23.236800360,54584912630,2600015
llama-1b,output_sweep,512,512,5,24.248172509,54599813715,2599979
llama-1b,output_sweep,512,512,5,25.259156221,54614865434,2600049
llama-1b,output_sweep,512,512,5,26.270068233,54629941323,2600016
llama-1b,output_sweep,512,512,5,27.281213768,54645012330,2600006
